,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Regionname_nan
13428,4.0,1085000.0,19.9,3134.0,4.0,2.0,2.0,798.0,133.0,1970.0,3619.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13429,4.0,895000.0,8.9,3084.0,3.0,1.0,2.0,512.0,133.0,1970.0,3540.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13430,3.0,1100000.0,8.9,3084.0,3.0,2.0,2.0,468.0,212.0,1985.0,3540.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13431,4.0,1185000.0,8.9,3084.0,4.0,2.0,1.0,625.0,133.0,1970.0,3540.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13432,4.0,500000.0,20.6,3064.0,4.0,2.0,2.0,383.0,133.0,2006.0,5833.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13433,4.0,700000.0,20.6,3064.0,3.0,1.0,2.0,512.0,133.0,1970.0,5833.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13434,4.0,571000.0,20.6,3064.0,3.0,1.0,2.0,512.0,133.0,1970.0,5833.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13435,3.0,630000.0,15.2,3191.0,3.0,2.0,3.0,0.0,133.0,1970.0,4497.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13436,2.0,760000.0,15.2,3191.0,2.0,1.0,1.0,0.0,82.0,1970.0,4497.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13437,4.0,2100000.0,15.2,3191.0,4.0,2.0,2.0,831.0,133.0,1945.0,4497.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13438,3.0,765000.0,35.4,3198.0,3.0,1.0,2.0,512.0,133.0,1970.0,8077.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13439,3.0,767000.0,35.4,3198.0,3.0,1.0,2.0,512.0,133.0,1970.0,8077.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13440,4.0,795000.0,35.4,3198.0,4.0,2.0,2.0,631.0,158.0,1960.0,8077.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13441,3.0,1315000.0,5.1,3011.0,4.0,3.0,2.0,122.0,133.0,1950.0,2417.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13442,2.0,830000.0,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,2417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13443,2.0,940000.0,5.1,3011.0,2.0,1.0,0.0,207.0,94.0,1910.0,2417.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13444,3.0,1085000.0,34.6,3795.0,3.0,2.0,2.0,76000.0,133.0,1970.0,457.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13445,3.0,835000.0,6.2,3015.0,3.0,1.0,1.0,297.0,133.0,1970.0,984.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13446,1.0,807500.0,1.9,3205.0,1.0,1.0,0.0,74.0,133.0,1900.0,5943.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13449,2.0,380000.0,20.5,3752.0,3.0,1.0,2.0,512.0,133.0,1970.0,7969.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13450,3.0,1430000.0,2.7,3141.0,3.0,3.0,1.0,913.0,133.0,1996.0,14887.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13452,1.0,400000.0,2.7,3141.0,1.0,1.0,1.0,0.0,43.0,1950.0,14887.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13453,2.0,1730000.0,2.7,3141.0,3.0,1.0,2.0,512.0,133.0,1970.0,14887.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13454,2.0,600000.0,0.7,3006.0,2.0,1.0,1.0,0.0,78.0,1970.0,8400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13455,2.0,600000.0,0.7,3006.0,2.0,1.0,1.0,3634.0,80.0,1993.0,8400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13456,4.0,1300000.0,6.2,3015.0,4.0,2.0,2.0,730.0,133.0,1970.0,1223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13457,3.0,991000.0,6.2,3015.0,3.0,1.0,2.0,512.0,133.0,1970.0,1223.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13458,3.0,1000000.0,6.2,3015.0,3.0,1.0,3.0,399.0,133.0,1970.0,1223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13459,3.0,650000.0,14.0,3021.0,3.0,1.0,0.0,722.0,133.0,1970.0,14042.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13460,3.0,606000.0,14.0,3021.0,3.0,1.0,2.0,512.0,133.0,1970.0,14042.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13461,1.0,565000.0,14.0,3021.0,1.0,1.0,2.0,617.0,133.0,1970.0,14042.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13462,2.0,940000.0,14.0,3021.0,3.0,1.0,2.0,512.0,133.0,1970.0,14042.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13463,5.0,1387000.0,16.1,3088.0,5.0,3.0,3.0,1348.0,370.0,2005.0,915.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13464,1.0,480000.0,5.0,3182.0,1.0,1.0,1.0,0.0,64.0,1930.0,13240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13465,2.0,730000.0,5.0,3182.0,2.0,1.0,0.0,284.0,133.0,1970.0,13240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13466,2.0,512000.0,5.0,3182.0,3.0,1.0,2.0,512.0,133.0,1970.0,13240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13467,3.0,420000.0,31.7,3429.0,3.0,1.0,2.0,512.0,133.0,1970.0,14092.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13468,4.0,535000.0,31.7,3429.0,4.0,2.0,2.0,808.0,155.0,1970.0,14092.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13469,3.0,865000.0,10.5,3020.0,3.0,1.0,2.0,550.0,133.0,1970.0,3755.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13470,3.0,1070000.0,10.5,3020.0,3.0,2.0,2.0,573.0,198.0,1940.0,3755.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13471,1.0,245000.0,10.5,3020.0,1.0,1.0,1.0,44.0,133.0,1970.0,3755.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13472,6.0,750000.0,10.5,3020.0,6.0,2.0,4.0,588.0,113.0,1955.0,4217.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13473,3.0,632000.0,10.5,3020.0,3.0,1.0,1.0,471.0,121.0,1950.0,4217.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13474,3.0,905000.0,10.5,3020.0,3.0,1.0,4.0,697.0,133.0,1970.0,4217.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13475,2.0,510000.0,10.2,3127.0,3.0,1.0,2.0,512.0,133.0,1970.0,5457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13477,3.0,1785000.0,10.2,3127.0,3.0,1.0,1.0,516.0,120.0,1910.0,5457.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13478,3.0,1580000.0,10.2,3127.0,3.0,1.0,2.0,586.0,133.0,1970.0,5457.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13479,3.0,1620000.0,10.2,3127.0,3.0,1.0,2.0,665.0,133.0,1970.0,5457.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13480,4.0,505000.0,18.4,3029.0,3.0,1.0,2.0,512.0,133.0,1970.0,10160.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13481,3.0,645000.0,18.0,3037.0,3.0,2.0,2.0,684.0,133.0,1970.0,4242.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13482,5.0,1300000.0,15.5,3038.0,5.0,3.0,2.0,771.0,133.0,1970.0,5336.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13483,3.0,1530000.0,12.4,3107.0,3.0,1.0,2.0,512.0,133.0,1970.0,5420.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13484,5.0,1381000.0,12.4,3107.0,5.0,2.0,2.0,733.0,133.0,1970.0,5420.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13485,5.0,1225000.0,12.4,3107.0,5.0,2.0,2.0,665.0,133.0,1980.0,5420.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13486,4.0,1375000.0,12.4,3107.0,4.0,2.0,1.0,662.0,240.0,1950.0,5420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13487,3.0,705000.0,15.3,3074.0,3.0,1.0,2.0,545.0,133.0,1975.0,7955.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13488,3.0,550000.0,15.3,3074.0,3.0,1.0,2.0,551.0,133.0,1970.0,7955.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13489,4.0,760000.0,15.3,3074.0,3.0,1.0,2.0,512.0,133.0,1970.0,7955.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13490,3.0,630000.0,15.3,3074.0,3.0,1.0,3.0,654.0,133.0,1970.0,7955.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13491,3.0,740000.0,15.3,3074.0,3.0,1.0,2.0,727.0,109.0,1952.0,7955.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13492,2.0,745000.0,7.0,3071.0,2.0,1.0,1.0,120.0,70.0,1975.0,8870.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13493,3.0,1225000.0,7.0,3071.0,3.0,1.0,0.0,275.0,90.0,1920.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13494,4.0,1400000.0,7.0,3071.0,4.0,2.0,0.0,364.0,133.0,1970.0,8870.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13496,4.0,533000.0,18.4,3029.0,3.0,1.0,2.0,512.0,133.0,1970.0,5811.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13497,3.0,390000.0,18.4,3029.0,3.0,2.0,1.0,289.0,138.0,2008.0,5811.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13498,3.0,555000.0,12.9,3043.0,3.0,2.0,2.0,286.0,133.0,1970.0,3296.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13499,3.0,695000.0,12.9,3043.0,3.0,1.0,2.0,676.0,121.0,1980.0,3296.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13500,2.0,575000.0,29.3,3158.0,2.0,1.0,1.0,1200.0,133.0,1970.0,2591.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13501,4.0,1256000.0,8.9,3084.0,3.0,1.0,2.0,512.0,133.0,1970.0,2698.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13502,3.0,870000.0,8.9,3084.0,3.0,2.0,2.0,291.0,151.0,2000.0,2698.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13503,3.0,790000.0,14.7,3152.0,3.0,1.0,2.0,512.0,133.0,1970.0,5424.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13504,2.0,820000.0,14.7,3152.0,3.0,1.0,2.0,512.0,133.0,1970.0,5424.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13505,4.0,1050000.0,21.1,3113.0,4.0,2.0,2.0,1529.0,133.0,1970.0,2003.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13506,3.0,734000.0,14.5,3087.0,3.0,1.0,2.0,512.0,133.0,1970.0,1442.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13507,4.0,710000.0,14.5,3087.0,4.0,1.0,3.0,541.0,145.0,1960.0,1442.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13508,3.0,705000.0,14.5,3087.0,3.0,1.0,1.0,538.0,133.0,1970.0,1442.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13509,3.0,570000.0,14.7,3030.0,3.0,1.0,2.0,660.0,113.0,1960.0,16166.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13510,3.0,372000.0,14.7,3030.0,3.0,1.0,1.0,239.0,133.0,1970.0,16166.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13511,3.0,597000.0,6.4,3012.0,3.0,1.0,1.0,126.0,120.0,1995.0,5058.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13512,2.0,660000.0,3.1,3003.0,2.0,1.0,1.0,0.0,91.0,1993.0,2230.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13513,3.0,500000.0,16.5,3049.0,3.0,1.0,2.0,141.0,133.0,2012.0,2474.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13514,5.0,560000.0,16.5,3049.0,5.0,2.0,2.0,626.0,133.0,1970.0,2474.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13515,4.0,1155000.0,16.7,3150.0,3.0,1.0,2.0,512.0,133.0,1970.0,7392.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13516,4.0,1200000.0,16.7,3150.0,4.0,3.0,3.0,858.0,133.0,1970.0,7392.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13517,5.0,1223000.0,16.7,3150.0,5.0,3.0,2.0,762.0,133.0,1970.0,7392.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13518,4.0,1035000.0,16.7,3150.0,4.0,2.0,2.0,702.0,133.0,1970.0,7392.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13519,3.0,1367000.0,6.8,3016.0,3.0,1.0,2.0,410.0,133.0,1970.0,6380.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13520,2.0,880000.0,6.8,3016.0,2.0,1.0,2.0,169.0,78.54,2000.0,6380.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13521,3.0,862000.0,6.8,3016.0,3.0,1.0,1.0,353.0,85.35,1940.0,802.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13522,4.0,595000.0,25.5,3750.0,4.0,2.0,2.0,448.0,370.0,2012.0,2940.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13523,4.0,1190000.0,6.3,3013.0,4.0,1.0,2.0,405.0,133.0,1970.0,6543.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13524,2.0,709500.0,6.3,3013.0,2.0,1.0,1.0,80.0,80.0,1970.0,6543.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13525,2.0,550000.0,3.0,3067.0,2.0,1.0,1.0,1521.0,133.0,1970.0,4019.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13526,3.0,670000.0,10.4,3042.0,3.0,1.0,2.0,169.0,153.0,2000.0,3464.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13528,4.0,1155000.0,11.0,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13529,5.0,1500000.0,9.4,3025.0,5.0,3.0,2.0,1068.0,133.0,1970.0,5132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13530,4.0,1030000.0,9.4,3025.0,4.0,3.0,2.0,533.0,133.0,1970.0,5132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13531,4.0,985000.0,9.4,3025.0,3.0,1.0,2.0,512.0,133.0,1970.0,5132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13532,3.0,1200000.0,6.3,3143.0,3.0,1.0,2.0,512.0,133.0,1970.0,4836.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13533,2.0,1130000.0,4.3,3032.0,2.0,1.0,1.0,222.0,133.0,1970.0,6567.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13534,3.0,820000.0,9.5,3034.0,3.0,1.0,2.0,680.0,133.0,1970.0,4502.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13535,3.0,680000.0,9.5,3034.0,3.0,1.0,1.0,596.0,133.0,1970.0,4502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13536,3.0,720000.0,9.5,3034.0,3.0,1.0,1.0,582.0,110.0,1965.0,4502.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13537,3.0,1107500.0,9.5,3034.0,3.0,3.0,1.0,668.0,190.0,2014.0,4502.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13538,3.0,285000.0,37.5,3340.0,3.0,1.0,2.0,612.0,133.0,1970.0,2871.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13539,1.0,328500.0,6.4,3183.0,1.0,1.0,1.0,0.0,133.0,1970.0,2952.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13540,3.0,1270000.0,7.9,3103.0,3.0,1.0,2.0,512.0,133.0,1970.0,5682.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13541,4.0,1575000.0,9.7,3104.0,4.0,2.0,2.0,392.0,133.0,2007.0,7809.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13542,2.0,580000.0,9.7,3104.0,3.0,1.0,2.0,512.0,133.0,1970.0,7809.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13543,5.0,900000.0,23.2,3153.0,5.0,2.0,2.0,942.0,133.0,1970.0,5030.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13544,2.0,520000.0,23.2,3153.0,2.0,1.0,1.0,158.0,69.0,1975.0,5030.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13545,2.0,641000.0,17.3,3193.0,3.0,1.0,2.0,512.0,133.0,1970.0,5366.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13546,2.0,380000.0,11.4,3204.0,2.0,1.0,1.0,1.0,62.0,2011.0,6795.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13547,4.0,920000.0,35.2,3806.0,4.0,5.0,2.0,638.0,352.0,2014.0,17093.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13548,4.0,950000.0,35.2,3806.0,4.0,4.0,2.0,603.0,391.0,2007.0,17093.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
